,영화,리뷰,평점,site,okt_review,okt_details,okt_polarity
4211,암살,연기라고 하기엔 당시의 현실이 마음이 무겁다 배우들의 열연에 진심의 박수를 보낸다,10.0,naver,"[('연기', 'Noun'), ('라고', 'Josa'), ('하다', 'Verb'), ('당시', 'Noun'), ('의', 'Josa'), ('현실', 'Noun'), ('이', 'Josa'), ('마음', 'Noun'), ('이', 'Josa'), ('무겁다', 'Adjective'), ('배우', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('열연', 'Noun'), ('에', 'Josa'), ('진심', 'Noun'), ('의', 'Josa'), ('박수', 'Noun'), ('를', 'Josa'), ('보내다', 'Verb')]","[[9, [('무겁다', 'Adjective')], -1.0]]",-1.0
4212,암살,이렇게까지 해서 반일억까를 해야 돌아가는 나라라면 이민을 갈란다 한국 좌파 특징은 적당히를 모른다는 거지 알고 보면 뼛속까지 지들 뱃 속만 채우려는 내로 남불 집단인 주제 ㅉㅉ,1.0,naver,"[('이렇게', 'Adverb'), ('까지', 'Josa'), ('하다', 'Verb'), ('반', 'Modifier'), ('일억', 'Noun'), ('끄다', 'Verb'), ('하다', 'Verb'), ('돌아가다', 'Verb'), ('나르다', 'Verb'), ('이민', 'Noun'), ('을', 'Josa'), ('갈다', 'Verb'), ('한국', 'Noun'), ('좌파', 'Noun'), ('특징', 'Noun'), ('은', 'Josa'), ('적당하다', 'Adjective'), ('모르다', 'Verb'), ('거지', 'Noun'), ('알', 'Noun'), ('고', 'Josa'), ('보다', 'Verb'), ('뼛속', 'Noun'), ('까지', 'Josa'), ('지다', 'Verb'), ('들다', 'Verb'), ('뱃', 'Noun'), ('속', 'Noun'), ('만', 'Josa'), ('채우다', 'Verb'), ('내', 'Noun'), ('로', 'Josa'), ('남불', 'Noun'), ('집단', 'Noun'), ('인', 'Josa'), ('주제', 'Noun')]","[[16, [('적당하다', 'Adjective')], 1.0]]",1.0
4213,암살,암살은 바램 임 그렇게 되지 않았기에 밀정들 없어질놈들,10.0,naver,"[('암살', 'Noun'), ('은', 'Josa'), ('바램', 'Noun'), ('임', 'Noun'), ('그렇게', 'Adverb'), ('되다', 'Verb'), ('않다', 'Verb'), ('밀정', 'Noun'), ('들', 'Suffix'), ('없어지다', 'Verb'), ('놈', 'Noun'), ('들', 'Suffix')]","[[9, [('없어지다', 'Verb')], -1.0]]",-1.0
4214,암살,내가 하정우한테 빠진 영화,10.0,naver,"[('내', 'Noun'), ('가', 'Josa'), ('하정우', 'Noun'), ('한테', 'Josa'), ('빠지다', 'Verb'), ('영화', 'Noun')]",[],0.0
4215,암살,독립투쟁을 오락영화로 잘 버무렸다,6.0,naver,"[('독립', 'Noun'), ('투쟁', 'Noun'), ('을', 'Josa'), ('오락', 'Noun'), ('영화로', 'Noun'), ('자다', 'Verb'), ('버', 'Noun'), ('무리다', 'Adjective')]",[],0.0
4216,암살,잘 봤는데 여회당 출연료 1억은 과하지 안 그렇나,9.0,naver,"[('자다', 'Verb'), ('보다', 'Verb'), ('여', 'Modifier'), ('회당', 'Noun'), ('출연료', 'Noun'), ('1억', 'Number'), ('은', 'Foreign'), ('과', 'Noun'), ('하다', 'Verb'), ('안', 'Noun'), ('그렇다', 'Adjective')]","[[7, [('과', 'Noun'), ('하다', 'Verb')], -1.0]]",0.0
4217,암살,다시 봐도 명품 연기 영화,10.0,naver,"[('다시', 'Noun'), ('보다', 'Verb'), ('명품', 'Noun'), ('연기', 'Noun'), ('영화', 'Noun')]",[],0.0
4218,암살,다시 봐도 감동인 영화전지현 넘이쁘고 연출력 좋음,10.0,naver,"[('다시', 'Noun'), ('보다', 'Verb'), ('감동', 'Noun'), ('인', 'Josa'), ('영화', 'Noun'), ('전지현', 'Noun'), ('넘다', 'Verb'), ('이쁘다', 'Adjective'), ('연출', 'Noun'), ('력', 'Suffix'), ('좋다', 'Adjective')]","[[2, [('감동', 'Noun')], 2.0], [7, [('이쁘다', 'Adjective')], 2.0], [10, [('좋다', 'Adjective')], 2.0]]",6.0
4219,암살,지금까지 가장 재미있게 본 역사 기반 영화 특히 캐릭터들의 매력은 두고두고 생각난다,10.0,naver,"[('지금', 'Noun'), ('까지', 'Josa'), ('가장', 'Noun'), ('재미있다', 'Adjective'), ('보다', 'Verb'), ('역사', 'Noun'), ('기반', 'Noun'), ('영화', 'Noun'), ('특히', 'Adverb'), ('캐릭터', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('매력', 'Noun'), ('은', 'Josa'), ('두고두고', 'Noun'), ('생각나다', 'Verb')]","[[3, [('재미있다', 'Adjective')], 2.0]]",2.0
4220,암살,영화가 별로여서 별로라고 말하면 꼭 친일파냐고 말하는 흑우들 있드라,6.0,naver,"[('영화', 'Noun'), ('가', 'Josa'), ('별로', 'Noun'), ('여서', 'Josa'), ('별로', 'Noun'), ('라고', 'Josa'), ('말', 'Noun'), ('하다', 'Verb'), ('꼭', 'Noun'), ('친일', 'Noun'), ('파다', 'Verb'), ('말', 'Noun'), ('하다', 'Verb'), ('흑우', 'Noun'), ('들', 'Suffix'), ('있드', 'Noun'), ('라', 'Josa')]",[],0.0
4221,암살,뒤늦게 야평점을 남긴다 가슴이 뜨겁고 안타깝다,10.0,naver,"[('뒤늦다', 'Adjective'), ('야', 'Exclamation'), ('평점', 'Noun'), ('을', 'Josa'), ('남기다', 'Verb'), ('가슴', 'Noun'), ('이', 'Josa'), ('뜨겁다', 'Adjective'), ('안타깝다', 'Adjective')]","[[7, [('뜨겁다', 'Adjective')], 0.0], [8, [('안타깝다', 'Adjective')], -2.0]]",-2.0
4222,암살,일제시대 여자를 주인공으로 하는 최초의 영화이지 않을까 싶다,9.0,naver,"[('일제시대', 'Noun'), ('여자', 'Noun'), ('를', 'Josa'), ('주인공', 'Noun'), ('으로', 'Josa'), ('하다', 'Verb'), ('최초', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('이지', 'Josa'), ('않다', 'Verb'), ('싶다', 'Verb')]",[],0.0
4223,암살,더러워질수록 떵떵거리고의로울수록 숨어야 하는 안타까움,9.0,naver,"[('더러워지다', 'Verb'), ('떵떵', 'Noun'), ('거리', 'Noun'), ('고의', 'Noun'), ('로', 'Josa'), ('울', 'Modifier'), ('수록', 'Noun'), ('숨다', 'Verb'), ('하다', 'Verb'), ('안타깝다', 'Adjective'), ('움', 'Noun')]","[[0, [('더러워지다', 'Verb')], -2.0], [9, [('안타깝다', 'Adjective')], -2.0]]",-4.0
4224,암살,이제서야 제대로 봤네요 앞으로도 많이 찾을 같습니다 최고,10.0,naver,"[('이제', 'Noun'), ('서다', 'Verb'), ('제대로', 'Noun'), ('보다', 'Verb'), ('앞', 'Noun'), ('으로도', 'Josa'), ('많이', 'Adverb'), ('찾다', 'Verb'), ('같다', 'Adjective'), ('최고', 'Noun')]","[[2, [('제대로', 'Noun')], 1.0], [9, [('최고', 'Noun')], 2.0]]",3.0
4225,암살,요즘 네이버 평점 수준 ㅉㅉ그럭저럭 킬링타임용 이하도 아닌데 댓글 알바들 정연한 논리를 앞세워서 빨든가 앞뒤 안 가리고 빨아대는 것 보고 역겨워서 1점 남긴다,1.0,naver,"[('요즘', 'Noun'), ('네이버', 'Noun'), ('평점', 'Noun'), ('수준', 'Noun'), ('그럭저럭', 'Adverb'), ('킬링타임용', 'Noun'), ('이하', 'Noun'), ('도', 'Josa'), ('아니다', 'Adjective'), ('댓글', 'Noun'), ('알바', 'Noun'), ('들', 'Suffix'), ('정연', 'Noun'), ('한', 'Josa'), ('논리', 'Noun'), ('를', 'Josa'), ('앞세우다', 'Verb'), ('빨', 'Noun'), ('든', 'Josa'), ('가다', 'Verb'), ('앞뒤', 'Noun'), ('안', 'Noun'), ('가리다', 'Verb'), ('빨', 'Noun'), ('아대', 'Noun'), ('는', 'Josa'), ('것', 'Noun'), ('보고', 'Noun'), ('역겹다', 'Adjective'), ('1', 'Number'), ('점', 'Noun'), ('남기다', 'Verb')]","[[8, [('아니다', 'Adjective')], -2.0], [28, [('역겹다', 'Adjective')], -2.0]]",-4.0
4226,암살,ㅅㄹ 6ㅎ번째 돌려보는지 모르겠다,10.0,naver,"[('6', 'Number'), ('번째', 'Suffix'), ('돌리다', 'Verb'), ('보다', 'Verb'), ('모르다', 'Verb')]",[],0.0
4227,암살,연기극본대사의 상감동까지 두 번 봤는데 더 재미나네요,10.0,naver,"[('연', 'Modifier'), ('기', 'Modifier'), ('극', 'Modifier'), ('본', 'Modifier'), ('대사', 'Noun'), ('의', 'Josa'), ('상', 'Noun'), ('감동', 'Noun'), ('까지', 'Josa'), ('두', 'Noun'), ('번', 'Noun'), ('보다', 'Verb'), ('더', 'Noun'), ('재미나', 'Noun'), ('네', 'Suffix'), ('요', 'Josa')]","[[7, [('감동', 'Noun')], 2.0]]",2.0
4228,암살,끝까지 싸우겠습니다 피 흘려 독립운동은 못해봤어도 한 몸 바쳐서 끝까지 아름다운 대한민국을 위해,10.0,naver,"[('끝', 'Noun'), ('까지', 'Josa'), ('싸우다', 'Verb'), ('피', 'Noun'), ('흘리다', 'Verb'), ('독립운동', 'Noun'), ('은', 'Josa'), ('못', 'VerbPrefix'), ('해봤다', 'Verb'), ('하다', 'Verb'), ('몸', 'Noun'), ('바치다', 'Verb'), ('끝', 'Noun'), ('까지', 'Josa'), ('아름답다', 'Adjective'), ('대한민국', 'Noun'), ('을', 'Josa'), ('위해', 'Noun')]","[[2, [('싸우다', 'Verb')], -2.0], [3, [('피', 'Noun')], 0.0], [4, [('흘리다', 'Verb')], -1.0], [14, [('아름답다', 'Adjective')], 2.0]]",-1.0
4229,암살,몇 번을 봐도 정말 재밌고 감동적입니 다 흠잡을 데가 없어 요독립투사님들 감사합니다 지금의 우리가 있게 해주신 분들,10.0,naver,"[('몇', 'Noun'), ('번', 'Noun'), ('을', 'Josa'), ('보다', 'Verb'), ('정말', 'Noun'), ('재밌다', 'Adjective'), ('감동', 'Noun'), ('적', 'Suffix'), ('이다', 'Adjective'), ('다', 'Adverb'), ('흠잡다', 'Adjective'), ('데', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective'), ('요', 'Modifier'), ('독립', 'Noun'), ('투사', 'Noun'), ('님', 'Suffix'), ('들다', 'Verb'), ('감사하다', 'Verb'), ('지금', 'Noun'), ('의', 'Josa'), ('우리', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('해주다', 'Verb'), ('분들', 'Suffix')]","[[6, [('감동', 'Noun')], 2.0], [13, [('없다', 'Adjective')], -1.0], [19, [('감사하다', 'Verb')], 2.0]]",3.0
4230,암살,이런 게 진정한 천만 관객 영화지 이때가 그립다,10.0,naver,"[('이렇다', 'Adjective'), ('게', 'Noun'), ('진정하다', 'Adjective'), ('천만', 'Noun'), ('관객', 'Noun'), ('영화', 'Noun'), ('지', 'Josa'), ('이', 'Determiner'), ('때', 'Noun'), ('가', 'Josa'), ('그리다', 'Verb')]","[[8, [('때', 'Noun'), ('가', 'Josa')], -1.0], [2, [('진정하다', 'Adjective')], 1.0]]",1.0
4231,암살,대한독립만세숭고한 희생 잊지 않겠습니다 감사합니다,9.0,naver,"[('대', 'Modifier'), ('한', 'Modifier'), ('독립', 'Noun'), ('만세', 'Noun'), ('숭고하다', 'Adjective'), ('희생', 'Noun'), ('잊다', 'Verb'), ('않다', 'Verb'), ('감사하다', 'Verb')]","[[8, [('감사하다', 'Verb')], 2.0]]",2.0
4232,암살,오랜만에 다시 봤는데 볼 때마다 눈물 나네,10.0,naver,"[('오랜', 'Modifier'), ('만', 'Noun'), ('에', 'Josa'), ('다시', 'Noun'), ('보다', 'Verb'), ('볼', 'Noun'), ('때', 'Noun'), ('마다', 'Josa'), ('눈물', 'Noun'), ('나다', 'Verb')]","[[8, [('눈물', 'Noun')], -1.0]]",-1.0
4233,암살,복선부터 결말 역사 지식까지 우리나라 일제강점기 영화 중 제일 재밌음,10.0,naver,"[('복선', 'Noun'), ('부터', 'Josa'), ('결말', 'Noun'), ('역사', 'Noun'), ('지식', 'Noun'), ('까지', 'Josa'), ('우리나라', 'Noun'), ('일제강점기', 'Noun'), ('영화', 'Noun'), ('중', 'Noun'), ('제일', 'Noun'), ('재밌다', 'Adjective')]",[],0.0
4234,암살,진짜 너무 재밌 다 조선 민족의 역사를 다룬 영화는 모두가 봤으면 좋겠다 하정우가 너무 멋있게 나옴,10.0,naver,"[('진짜', 'Noun'), ('너무', 'Adverb'), ('재밌다', 'Adjective'), ('다', 'Adverb'), ('조선', 'Noun'), ('민족', 'Noun'), ('의', 'Josa'), ('역사', 'Noun'), ('를', 'Josa'), ('다루다', 'Verb'), ('영화', 'Noun'), ('는', 'Josa'), ('모두', 'Noun'), ('가', 'Josa'), ('보다', 'Verb'), ('좋다', 'Adjective'), ('하정우', 'Noun'), ('가', 'Josa'), ('너무', 'Adverb'), ('멋있다', 'Adjective'), ('나오다', 'Verb')]","[[15, [('좋다', 'Adjective')], 2.0], [19, [('멋있다', 'Adjective')], 2.0]]",4.0
4235,암살,암살은 하정우 지연 기 미쳤네 진짜,10.0,naver,"[('암살', 'Noun'), ('은', 'Josa'), ('하정우', 'Noun'), ('지연', 'Noun'), ('기', 'Noun'), ('미치다', 'Adjective'), ('진짜', 'Noun')]",[],0.0
4236,암살,인 생명작까진 아니어도 볼 때마다 질리지 않고 잊고 있던 시대 독립투사분들의 노고를 깨닫해 해주는 고마 운영화,9.0,naver,"[('인', 'Noun'), ('생명', 'Noun'), ('작', 'Noun'), ('까진', 'Josa'), ('아니다', 'Adjective'), ('볼', 'Noun'), ('때', 'Noun'), ('마다', 'Josa'), ('질리', 'Noun'), ('지', 'Josa'), ('않다', 'Verb'), ('잊다', 'Verb'), ('있다', 'Adjective'), ('시대', 'Noun'), ('독립', 'Noun'), ('투사', 'Noun'), ('분들', 'Suffix'), ('의', 'Josa'), ('노고', 'Noun'), ('를', 'Josa'), ('깨닫다', 'Verb'), ('해주다', 'Verb'), ('고마', 'Noun'), ('운영', 'Noun'), ('화', 'Suffix')]","[[4, [('아니다', 'Adjective')], -2.0], [20, [('깨닫다', 'Verb')], 1.0]]",-1.0
4237,암살,와 진짜 대박입니다,10.0,naver,"[('오다', 'Verb'), ('진짜', 'Noun'), ('대박', 'Noun'), ('이다', 'Adjective')]",[],0.0
4238,암살,정말 좋은 영화 다들 연기력짱 역사의 영웅들,10.0,naver,"[('정말', 'Noun'), ('좋다', 'Adjective'), ('영화', 'Noun'), ('다', 'Adverb'), ('들다', 'Verb'), ('연기력', 'Noun'), ('짱', 'Suffix'), ('역사', 'Noun'), ('의', 'Josa'), ('영웅', 'Noun'), ('들', 'Suffix')]","[[1, [('좋다', 'Adjective')], 2.0], [9, [('영웅', 'Noun')], 2.0]]",4.0
4239,암살,전지현 언니 존 예대한 독립만 세봐도 봐도 재밌고 여운이 남는다,10.0,naver,"[('전지현', 'Noun'), ('언니', 'Noun'), ('존', 'Noun'), ('예', 'Modifier'), ('대한', 'Noun'), ('독립', 'Noun'), ('만', 'Josa'), ('세', 'Noun'), ('보다', 'Verb'), ('보다', 'Verb'), ('재밌다', 'Adjective'), ('여운', 'Noun'), ('이', 'Josa'), ('남다', 'Verb')]",[],0.0
4240,암살,일제강점기 배경시대의 역사물이 더 많이 나왔으면 한다,10.0,naver,"[('일제강점기', 'Noun'), ('배경', 'Noun'), ('시', 'Modifier'), ('대의', 'Noun'), ('역사', 'Noun'), ('물이', 'Noun'), ('더', 'Noun'), ('많이', 'Adverb'), ('나오다', 'Verb'), ('하다', 'Verb')]",[],0.0
4241,암살,개존 잼 조선을 위해 끝까지 싸워주신,10.0,naver,"[('개존', 'Noun'), ('잼', 'Noun'), ('조선', 'Noun'), ('을', 'Josa'), ('위해', 'Noun'), ('끝', 'Noun'), ('까지', 'Josa'), ('싸우다', 'Verb')]","[[7, [('싸우다', 'Verb')], -2.0]]",-2.0
4242,암살,영상 내용도 좋았고 정말 잘 봤습니다,10.0,naver,"[('영상', 'Noun'), ('내용', 'Noun'), ('도', 'Josa'), ('좋다', 'Adjective'), ('정말', 'Noun'), ('자다', 'Verb'), ('보다', 'Verb')]","[[3, [('좋다', 'Adjective')], 2.0]]",2.0
4243,암살,보고보고 봐도 감탄,10.0,naver,"[('보고', 'Noun'), ('보고', 'Noun'), ('보다', 'Verb'), ('감탄', 'Noun')]","[[3, [('감탄', 'Noun')], 2.0]]",2.0
4244,암살,최고의 영화 몇 번을 봐도 항상 처음과 같은 영화 앞으로도 계속 볼 영화 대사 하나하나 주옥같은 영화 절대 잊지 않아야 할 역사를 잘 영화화해 주셔서 고맙습니다,10.0,naver,"[('최고', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('몇', 'Noun'), ('번', 'Noun'), ('을', 'Josa'), ('보다', 'Verb'), ('항상', 'Noun'), ('처음', 'Noun'), ('과', 'Josa'), ('같다', 'Adjective'), ('영화', 'Noun'), ('앞', 'Noun'), ('으로도', 'Josa'), ('계속', 'Noun'), ('볼', 'Noun'), ('영화', 'Noun'), ('대사', 'Noun'), ('하나', 'Noun'), ('하나', 'Noun'), ('주옥', 'Noun'), ('같다', 'Adjective'), ('영화', 'Noun'), ('절대', 'Noun'), ('잊다', 'Verb'), ('않다', 'Verb'), ('하다', 'Verb'), ('역사', 'Noun'), ('를', 'Josa'), ('자다', 'Verb'), ('영화', 'Noun'), ('화해', 'Noun'), ('주다', 'Verb'), ('고맙다', 'Adjective')]","[[0, [('최고', 'Noun'), ('의', 'Josa')], 2.0], [33, [('고맙다', 'Adjective')], 2.0]]",4.0
