word,pos,description
순수함으로,Adjective,형용사
부탁드릴게요,Adjective,형용사
있겠다,Adjective,형용사
귀여운데다,Adjective,형용사
만족했지만,Adjective,형용사
이뻤네,Adjective,형용사
섭섭한,Adjective,형용사
침울한,Adjective,형용사
긴박했던,Adjective,형용사
우울하신,Adjective,형용사
가능하다고,Adjective,형용사
빽빽히,Adjective,형용사
재미없다라는,Adjective,형용사
낯설은,Adjective,형용사
조져질,Adjective,형용사
발랄했으나,Adjective,형용사
깊어진다,Adjective,형용사
안타까웠어요,Adjective,형용사
아프네,Adjective,형용사
뛰어나,Adjective,형용사
기이했던,Adjective,형용사
슬픈,Adjective,형용사
아깝지가,Adjective,형용사
고마웠다나조차도,Adjective,형용사
그럴까,Adjective,형용사
얄밉,Adjective,형용사
안쓰러울,Adjective,형용사
굉장함,Adjective,형용사
착실하게,Adjective,형용사
파란만장했던,Adjective,형용사
희한하게,Adjective,형용사
교활하거나,Adjective,형용사
성공했는지,Adjective,형용사
좋으니,Adjective,형용사
강력하네요,Adjective,형용사
뭉클했는데,Adjective,형용사
친근해,Adjective,형용사
적절했고,Adjective,형용사
어중간하게,Adjective,형용사
불가능하다,Adjective,형용사
무의미하다고,Adjective,형용사
평등하기를,Adjective,형용사
쎕니다,Adjective,형용사
수상하니,Adjective,형용사
빠르니,Adjective,형용사
끝내줬다,Adjective,형용사
우아하다,Adjective,형용사
담백했다,Adjective,형용사
집요한,Adjective,형용사
훌륭하게도,Adjective,형용사
음산한지,Adjective,형용사
불안했음,Adjective,형용사
약했어,Adjective,형용사
미쳤고,Adjective,형용사
원하네,Adjective,형용사
가득했음,Adjective,형용사
나쁘지만,Adjective,형용사
흥미롭다단,Adjective,형용사
단순해진,Adjective,형용사
살쪘을,Adjective,형용사
재밌었죠,Adjective,형용사
다름없는,Adjective,형용사
간지러,Adjective,형용사
조져놨다,Adjective,형용사
괜찮지를,Adjective,형용사
원했다면,Adjective,형용사
아깝진,Adjective,형용사
성실함으로,Adjective,형용사
거북했지만,Adjective,형용사
중요한데,Adjective,형용사
빈약함을,Adjective,형용사
그러냐고,Adjective,형용사
재미없고,Adjective,형용사
심하냐,Adjective,형용사
강렬하면서,Adjective,형용사
가련하지만,Adjective,형용사
희미하다,Adjective,형용사
필요한지를,Adjective,형용사
단정한,Adjective,형용사
재미없어졌네요,Adjective,형용사
훌륭했습니다,Adjective,형용사
아프고요,Adjective,형용사
마라두,Adjective,형용사
무심했던,Adjective,형용사
순수하고,Adjective,형용사
나열하겠음,Adjective,형용사
가능하니깐,Adjective,형용사
황당했어요,Adjective,형용사
기막히고,Adjective,형용사
믿음직하고,Adjective,형용사
다르다지만,Adjective,형용사
아무렇지도,Adjective,형용사
애석하게,Adjective,형용사
신나긴,Adjective,형용사
아니지난,Adjective,형용사
유명하다,Adjective,형용사
어마어마한,Adjective,형용사
용하다,Adjective,형용사
간단하지만,Adjective,형용사
꼬인다,Adjective,형용사
가소롭,Adjective,형용사
위대하지,Adjective,형용사
쓰리지만,Adjective,형용사
훌륭했다는,Adjective,형용사
발칙하게,Adjective,형용사
사나웠다,Adjective,형용사
지루하며,Adjective,형용사
참담한,Adjective,형용사
진정한,Adjective,형용사
속상해,Adjective,형용사
좋았는,Adjective,형용사
기대했건만,Adjective,형용사
역겹네요,Adjective,형용사
나긋히,Adjective,형용사
반했네,Adjective,형용사
이랬더라면,Adjective,형용사
입니다라고,Adjective,형용사
멋졌습니다,Adjective,형용사
황홀했네요,Adjective,형용사
이랬음,Adjective,형용사
오묘하게,Adjective,형용사
심했겠죠,Adjective,형용사
만족스럽다,Adjective,형용사
꼬이면,Adjective,형용사
스럽다는,Adjective,형용사
허전함을,Adjective,형용사
색다르오,Adjective,형용사
떳떳하게,Adjective,형용사
무리까,Adjective,형용사
아련함도,Adjective,형용사
좋아한다구,Adjective,형용사
재미없어리,Adjective,형용사
짜증나는지,Adjective,형용사
허무하면서도,Adjective,형용사
구태의연하지만,Adjective,형용사
짜릿함이란,Adjective,형용사
상실함,Adjective,형용사
두근거린다,Adjective,형용사
진기한의,Adjective,형용사
맹렬한,Adjective,형용사
뜨거워졌다도,Adjective,형용사
묵직해지는,Adjective,형용사
진지해야,Adjective,형용사
흐뭇하다,Adjective,형용사
같다난,Adjective,형용사
철저한,Adjective,형용사
정신차릴래,Adjective,형용사
강하며,Adjective,형용사
청량함이,Adjective,형용사
불쾌함이,Adjective,형용사
많더군,Adjective,형용사
연하게,Adjective,형용사
심각한데,Adjective,형용사
복잡한데,Adjective,형용사
비장했다,Adjective,형용사
미었고,Adjective,형용사
유쾌해지고,Adjective,형용사
어설프다는,Adjective,형용사
당당한,Adjective,형용사
짠해서,Adjective,형용사
이상하게도,Adjective,형용사
악독한,Adjective,형용사
재밌겠,Adjective,형용사
복되도,Adjective,형용사
있겠지,Adjective,형용사
청초했고,Adjective,형용사
아팠습니다,Adjective,형용사
광활함에,Adjective,형용사
단단해지는,Adjective,형용사
있다고는,Adjective,형용사
따뜻해져서,Adjective,형용사
퇴보했다,Adjective,형용사
자유분방하다,Adjective,형용사
나쁘지는,Adjective,형용사
잘생기구,Adjective,형용사
좋아하게,Adjective,형용사
가능했다,Adjective,형용사
발광하더니,Adjective,형용사
있엇다,Adjective,형용사
행복했음,Adjective,형용사
늘씬했다고,Adjective,형용사
재미있나요,Adjective,형용사
허전해,Adjective,형용사
불안한데,Adjective,형용사
빡치는지,Adjective,형용사
박하는,Adjective,형용사
스러웠지만,Adjective,형용사
어렵다,Adjective,형용사
만족스런,Adjective,형용사
섹시하,Adjective,형용사
아까울까,Adjective,형용사
재미있는데요,Adjective,형용사
낡게,Adjective,형용사
약하,Adjective,형용사
완벽할,Adjective,형용사
신기했는데,Adjective,형용사
더말이,Adjective,형용사
뻔했던,Adjective,형용사
이로소이다,Adjective,형용사
재미있겠,Adjective,형용사
강하시고,Adjective,형용사
가능했다는,Adjective,형용사
재밌을지,Adjective,형용사
훌륭하기에,Adjective,형용사
자욱한,Adjective,형용사
심하잖아,Adjective,형용사
부족해,Adjective,형용사
괴로워도,Adjective,형용사
비슷해서,Adjective,형용사
반갑지만,Adjective,형용사
애틋하네,Adjective,형용사
알차,Adjective,형용사
심했,Adjective,형용사
단조로운,Adjective,형용사
바쁘냐,Adjective,형용사
찬란했으며,Adjective,형용사
조잘,Adjective,형용사
피곤해,Adjective,형용사
부재진,Adjective,형용사
무능함을,Adjective,형용사
엉뚱한,Adjective,형용사
따뜻한,Adjective,형용사
피곤한데다가,Adjective,형용사
적절했는듯,Adjective,형용사
탁하고,Adjective,형용사
어렵거나,Adjective,형용사
아니시죠,Adjective,형용사
빈약한,Adjective,형용사
위험하긴,Adjective,형용사
좋아하던데,Adjective,형용사
애절해서,Adjective,형용사
원하는,Adjective,형용사
매웠네,Adjective,형용사
중요하니깐,Adjective,형용사
지저분해졌다,Adjective,형용사
탄탄해서,Adjective,형용사
있지만,Adjective,형용사
안쓰러워서,Adjective,형용사
지겨워지는,Adjective,형용사
잔혹하고,Adjective,형용사
깔끔하기는,Adjective,형용사
허무하던데,Adjective,형용사
이렇단,Adjective,형용사
깔끔해진,Adjective,형용사
멋져진,Adjective,형용사
미안혀라,Adjective,형용사
찡하게,Adjective,형용사
값진,Adjective,형용사
적당함이,Adjective,형용사
빨라요,Adjective,형용사
식상하냐,Adjective,형용사
높지나,Adjective,형용사
아기자기하다,Adjective,형용사
훌륭한가,Adjective,형용사
있었으니,Adjective,형용사
유쾌했다,Adjective,형용사
기괴하다,Adjective,형용사
괴로,Adjective,형용사
서늘하네,Adjective,형용사
참신한데,Adjective,형용사
뭉클할,Adjective,형용사
작면,Adjective,형용사
복잡하다고,Adjective,형용사
이상했지만,Adjective,형용사
뒤늦었지만,Adjective,형용사
구질구질하다는,Adjective,형용사
귀여워요,Adjective,형용사
심함주의,Adjective,형용사
있느니라,Adjective,형용사
많았으면,Adjective,형용사
미끈하고,Adjective,형용사
생생했습니다,Adjective,형용사
풋풋함은,Adjective,형용사
안이해질,Adjective,형용사
당할게,Adjective,형용사
뭉클해지네,Adjective,형용사
이렇소,Adjective,형용사
아쉬워,Adjective,형용사
칠해진,Adjective,형용사
마라에,Adjective,형용사
굳에,Adjective,형용사
필요하죠,Adjective,형용사
비장함만,Adjective,형용사
참신하게,Adjective,형용사
지루한,Adjective,형용사
상실한,Adjective,형용사
건조하고,Adjective,형용사
찝찝해서,Adjective,형용사
천진함,Adjective,형용사
새로운,Adjective,형용사
아니당,Adjective,형용사
시시하다고,Adjective,형용사
자유로워진,Adjective,형용사
칠해놨어라고,Adjective,형용사
심오한가,Adjective,형용사
싱겁게,Adjective,형용사
필요한가,Adjective,형용사
졸렬하게,Adjective,형용사
칠하지,Adjective,형용사
새롭지는,Adjective,형용사
평화로워져,Adjective,형용사
순수했던,Adjective,형용사
더우니까,Adjective,형용사
넘친다는,Adjective,형용사
시시함,Adjective,형용사
멋진,Adjective,형용사
대단했고,Adjective,형용사
무능함에,Adjective,형용사
찬란하다고,Adjective,형용사
행복하고,Adjective,형용사
작이었지,Adjective,형용사
노련함은,Adjective,형용사
확실해,Adjective,형용사
쿨하고,Adjective,형용사
있네이거,Adjective,형용사
행복하지,Adjective,형용사
대단함을,Adjective,형용사
불가능해,Adjective,형용사
더하는,Adjective,형용사
흥미롭지,Adjective,형용사
쎄하고,Adjective,형용사
괴롭고,Adjective,형용사
아프내요,Adjective,형용사
굵직한,Adjective,형용사
갑작스럽게,Adjective,형용사
이런데도,Adjective,형용사
옳다,Adjective,형용사
미,Adjective,형용사
멀었어도,Adjective,형용사
성스러운,Adjective,형용사
유복한,Adjective,형용사
심함의,Adjective,형용사
조악하기,Adjective,형용사
미쳤는데,Adjective,형용사
무섭지가,Adjective,형용사
먼가를,Adjective,형용사
모호해,Adjective,형용사
원하시는,Adjective,형용사
어색한데,Adjective,형용사
적당해도,Adjective,형용사
옳구나,Adjective,형용사
드러졌는데,Adjective,형용사
음침함이,Adjective,형용사
힘들어지는,Adjective,형용사
새롭게,Adjective,형용사
찝찝하,Adjective,형용사
어줍지,Adjective,형용사
예뻐질,Adjective,형용사
찬란했다,Adjective,형용사
심약하신,Adjective,형용사
치열했더라면,Adjective,형용사
징그럽더라구요,Adjective,형용사
드라마틱했다,Adjective,형용사
쏠쏠함,Adjective,형용사
그럴지,Adjective,형용사
정확했다,Adjective,형용사
아깝고,Adjective,형용사
화려함이,Adjective,형용사
맛깔났던,Adjective,형용사
불가능해진,Adjective,형용사
부인전을,Adjective,형용사
복잡하지,Adjective,형용사
위대한,Adjective,형용사
뿐이었단,Adjective,형용사
딴게,Adjective,형용사
재미있다,Adjective,형용사
성공했고,Adjective,형용사
가능하다간,Adjective,형용사
훌륭하다고,Adjective,형용사
좋았는대,Adjective,형용사
힘들었던,Adjective,형용사
진부해도,Adjective,형용사
넉넉하게,Adjective,형용사
넉넉하면,Adjective,형용사
어색함만,Adjective,형용사
장하면서부터,Adjective,형용사
답답하다가,Adjective,형용사
신나고도,Adjective,형용사
힘드니까,Adjective,형용사
아팠지만,Adjective,형용사
궁금하다,Adjective,형용사
진지하다,Adjective,형용사
통쾌하다,Adjective,형용사
그렇겠지만,Adjective,형용사
위대한나라야,Adjective,형용사
비슷하다고,Adjective,형용사
실망하는,Adjective,형용사
진지하냐,Adjective,형용사
익숙함이라는,Adjective,형용사
뿐이가,Adjective,형용사
무섭지도,Adjective,형용사
진했다,Adjective,형용사
괜찮았고도,Adjective,형용사
즐겁네,Adjective,형용사
유연할,Adjective,형용사
성하기에,Adjective,형용사
심하게,Adjective,형용사
흥겨,Adjective,형용사
추했던,Adjective,형용사
미치더군,Adjective,형용사
아픔이었던,Adjective,형용사
비굴한,Adjective,형용사
긴박하게,Adjective,형용사
재미있잖아,Adjective,형용사
현란할,Adjective,형용사
천박한,Adjective,형용사
만족스럽습니다,Adjective,형용사
귀엽기만,Adjective,형용사
충실하지,Adjective,형용사
명쾌한,Adjective,형용사
말가,Adjective,형용사
억울하지,Adjective,형용사
간절했던,Adjective,형용사
강인한,Adjective,형용사
유치하다라고,Adjective,형용사
신기해,Adjective,형용사
적적할,Adjective,형용사
